book-of-poetry/odes-of-tang/zhs	You Di Zhi Du	2	之	之	tɕi55	tɕi55	tonal inexact	paired	1955-1956
book-of-poetry/odes-of-tang/zhs	Ge Sheng	2	此	处	tsʰu51	tsʰu31	inexact	paired	1965-1966
book-of-poetry/odes-of-tang/zhs	Cai Ling	2	言	然	gian24	dzian24	tonal exact	encircling	1985-1988
book-of-poetry/odes-of-tang/zhs	Cai Ling	2	言	言	gian24	gian24	tonal exact	-	1985-1989
book-of-poetry/odes-of-tang/zhs	Cai Ling	2	然	言	dzian24	gian24	tonal exact	paired	1988-1989
book-of-poetry/odes-of-tang/zhs	Cai Ling	3	言	然	gian24	dzian24	tonal exact	encircling	1993-1996
book-of-poetry/odes-of-tang/zhs	Cai Ling	3	言	言	gian24	gian24	tonal exact	-	1993-1997
book-of-poetry/odes-of-tang/zhs	Cai Ling	3	然	言	dzian24	gian24	tonal exact	paired	1996-1997
book-of-poetry/odes-of-qin/zhs	Xiao Rong	2	续	屋	ɕɔk̚5ʔ	ɔk̚3ʔ	exact	-	2038-2043
book-of-poetry/odes-of-qin/zhs	Xiao Rong	3	期	之	ki55	tɕi55	tonal inexact	paired	2053-2054
book-of-poetry/odes-of-qin/zhs	Jian Jia	2	人	之	dzin24	tɕi55	inexact	crossed	2067-2069
book-of-poetry/odes-of-qin/zhs	Jian Jia	2	人	之	dzin24	tɕi55	inexact	-	2067-2071
book-of-poetry/odes-of-qin/zhs	Jian Jia	2	之	之	tɕi55	tɕi55	tonal inexact	crossed	2069-2071
book-of-poetry/odes-of-qin/zhs	Jian Jia	3	人	之	dzin24	tɕi55	inexact	crossed	2075-2077
book-of-poetry/odes-of-qin/zhs	Jian Jia	3	人	之	dzin24	tɕi55	inexact	-	2075-2079
book-of-poetry/odes-of-qin/zhs	Jian Jia	3	之	之	tɕi55	tɕi55	tonal inexact	crossed	2077-2079
book-of-poetry/odes-of-qin/zhs	Huang Niao	2	人	身	dzin24	ɕin55	exact	crossed	2110-2112
book-of-poetry/odes-of-qin/zhs	Huang Niao	3	行	行	hiŋ33	hiŋ33	tonal exact	paired	2116-2117
book-of-poetry/odes-of-qin/zhs	Huang Niao	3	行	人	hiŋ33	dzin24	inexact	-	2116-2122
book-of-poetry/odes-of-qin/zhs	Huang Niao	3	行	身	hiŋ33	ɕin55	inexact	-	2116-2124
book-of-poetry/odes-of-qin/zhs	Huang Niao	3	行	人	hiŋ33	dzin24	inexact	-	2117-2122
book-of-poetry/odes-of-qin/zhs	Huang Niao	3	行	身	hiŋ33	ɕin55	inexact	-	2117-2124
book-of-poetry/odes-of-qin/zhs	Huang Niao	3	人	身	dzin24	ɕin55	exact	crossed	2122-2124
book-of-poetry/odes-of-qin/zhs	Chen Feng	2	林	钦	lim24	kʰim55	exact	crossed	2138-2140
book-of-poetry/odes-of-qin/zhs	Chen Feng	2	何	多	hə24	tə55	inexact	paired	2141-2142
book-of-poetry/odes-of-qin/zhs	Chen Feng	3	何	多	hə24	tə55	inexact	paired	2147-2148
book-of-poetry/odes-of-chen/zhs	Mu Men	2	之	已	tɕi55	i51	inexact	paired	2247-2248
book-of-poetry/odes-of-chen/zhs	Zhu Lin	2	南	南	lam24	lam24	tonal exact	crossed	2277-2279
book-of-poetry/odes-of-cao/zhs	Shi Jiu	3	丝	丝	ɕi55	ɕi55	tonal inexact	paired	2384-2385
book-of-poetry/odes-of-bin/zhs	Qi Yue	2	趾	喜	tɕi51	hi51	tonal inexact	encircling	2422-2425
book-of-poetry/odes-of-bin/zhs	Qi Yue	3	行	迟	hiŋ33	ti24	inexact	crossed	2431-2433
book-of-poetry/odes-of-bin/zhs	Qi Yue	3	行	悲	hiŋ33	pi55	inexact	-	2431-2435
book-of-poetry/odes-of-bin/zhs	Qi Yue	3	迟	悲	ti24	pi55	inexact	crossed	2433-2435
book-of-poetry/odes-of-bin/zhs	Qi Yue	6	羽	宇	u51	u51	tonal inexact	crossed	2460-2462
book-of-poetry/odes-of-bin/zhs	Qi Yue	6	羽	蟀	u51	sut̚3ʔ	inexact	-	2460-2464
book-of-poetry/odes-of-bin/zhs	Qi Yue	6	宇	蟀	u51	sut̚3ʔ	inexact	crossed	2462-2464
book-of-poetry/odes-of-bin/zhs	Qi Yue	6	宇	处	u51	tsʰu31	inexact	-	2462-2470
book-of-poetry/odes-of-bin/zhs	Qi Yue	6	户	户	hɔ33	hɔ33	tonal inexact	-	2463-2467
book-of-poetry/odes-of-bin/zhs	Qi Yue	6	蟀	处	sut̚3ʔ	tsʰu31	inexact	-	2464-2470
