Type	Mandarin	Fuzhou	Hokkien	Cantonese	Hakka	Amount	Line numbers
VOWELS	i	i	a	i	i	198	52,53,54,119,121,127,129,135,137,319,323,363,369,373,485,539,541,756,757,759,762,763,764,766,769,770,771,773,776,792,793,973,984,986,987,988,990,992,1057,1061,1065,1113,1121,1152,1154,1155,1156,1158,1160,1161,1162,1164,1166,1167,1168,1519,1530,1531,1534,1535,1540,1704,1710,1716,1722,1834,1842,1850,2249,2349,2353,2357,2694,2695,2724,2726,2728,2754,2755,2780,2782,2832,2841,2843,2845,2847,2849,2850,2851,2864,2928,2929,2930,2931,2932,2933,3100,3253,3259,3356,3357,3358,3359,3360,3432,3433,3435,3437,3492,3494,3559,3562,3581,3636,3802,3810,3826,3834,3842,3848,3849,3851,3897,3899,4017,4020,4103,4177,4183,4189,4195,4201,4275,4421,4427,4433,4446,4448,4449,4450,4694,4696,4698,4699,4700,4701,4702,4774,4823,4824,4900,4902,4904,4906,4908,4910,4912,4914,4916,4918,4919,4920,5101,5102,5103,5104,5148,5150,5383,5384,5629,5630,5633,5635,5638,5639,5640,5643,5666,5668,5740,5741,5742,5743,5901,5903,6505,6507,6509,6511,6512,6513,6547,6549,6551,6597,6599,6870
VOWELS	i	i	i	i	i	130	295,296,351,370,448,503,504,534,600,693,703,736,819,820,871,888,920,981,1330,1360,1385,1449,1455,1457,1532,1680,1693,1694,1719,1730,1937,1983,2062,2082,2168,2248,2425,2569,2619,2627,2635,2764,2769,2771,2826,2833,2887,2967,3019,3041,3045,3047,3174,3177,3256,3260,3383,3404,3467,3477,3536,3618,3728,3770,3779,3875,3953,4032,4245,4285,4409,4415,4536,4628,4878,4954,4993,5046,5091,5118,5242,5439,5478,5502,5580,5583,5703,5706,5773,5774,5775,5793,5795,5823,5845,5847,5856,5870,5879,5887,5894,5923,5948,5980,5988,6009,6043,6047,6070,6213,6383,6407,6488,6496,6503,6570,6651,6703,6754,6811,6983,7009,7017,7025,7068,7087,7117,7205,7271,7283
VOWELS	i	i	i	i	ia	2	3138,7010
VOWELS	i	i	i	i	e	18	3379,3380,3496,3759,3795,4164,4810,4968,5321,5374,5381,5496,5780,6161,6377,6533,6832,7286
VOWELS	i	i	i	ɐ	i	120	102,123,131,206,382,387,393,396,399,400,468,472,480,482,488,490,517,631,976,1134,1459,1461,1477,1682,1880,2064,2138,2276,2278,2346,2512,2557,2621,2629,2637,2638,2639,2642,2671,2713,3006,3010,3022,3028,3034,3313,3314,3350,3382,3497,3501,3509,3527,3603,3657,3660,3792,3840,3888,3931,3957,4058,4061,4137,4234,4236,4327,4537,4550,4551,4558,4560,4580,4592,4697,4741,4839,4842,4848,4850,4936,4948,5044,5048,5159,5169,5216,5217,5359,5379,5380,5499,5505,5511,5517,5521,5523,5628,5768,5796,5890,5939,5973,5985,6012,6034,6048,6099,6106,6226,6277,6289,6546,6548,6607,6650,6998,7014,7016,7020
VOWELS	i	i	i	ɐ	ie	1	4979
VOWELS	i	i	i	eo	i	1	3587
VOWELS	i	i	i	ei	i	59	324,681,949,952,1075,1110,1237,1260,1261,1644,1709,1721,2053,2215,2238,2242,2374,2453,2660,2837,2903,2955,2962,2963,2997,3067,3094,3224,3229,3234,3238,3306,3653,4118,4130,4292,4315,4370,4508,4650,4666,4781,5077,5222,5543,5603,5927,6041,6143,6151,6330,6384,6556,6557,6676,6912,6960,7125,7199
VOWELS	i	i	i	a	i	3	4797,4801,5022
VOWELS	i	i	ui	ɐi	i	3	4721,6107,6109
VOWELS	i	i	e	i	ai	0	
VOWELS	i	i	e	ɐi	i	3	3460,3797,5762
VOWELS	i	i	e	ei	i	2	818,6360
VOWELS	i	ɑ	e	ai	i	3	1060,4764,5713
VOWELS	i	ɑ	e	ɐi	i	11	4990,5017,5179,5792,5794,6108,6130,6138,6545,6666,7065
VOWELS	i	ɑi	i	i	ie	0	
VOWELS	i	iɑ	a	i	a	0	
VOWELS	i	y	i	ɐ	i	0	
VOWELS	i	y	i	ɐ	iu	1	6958
VOWELS	i	y	u	i	i	3	3590,4991,5994
VOWELS	i	y	u	ɐ	iu	1	3449
VOWELS	i	y	u	eoi	i	0	
VOWELS	i	ɛi	i	a	a	36	450,496,653,808,812,865,980,1009,1384,2116,2169,2431,2545,2626,3606,3914,3932,3934,4054,4088,4150,4793,4869,4877,4930,5012,5039,5098,5558,5837,5866,5936,6209,6420,6600,6796
VOWELS	i	ɛi	i	a	e	6	1311,1433,1695,1938,2117,3252
VOWELS	i	ɛi	i	i	i	20	1445,2163,2807,3353,3578,4202,4246,4286,4585,4974,4992,5342,5532,5608,6243,6299,6301,6824,7157,7273
VOWELS	i	ɛi	i	i	ia	5	2010,3614,3778,4260,7079
VOWELS	i	ɛi	i	i	e	1	6460
VOWELS	i	ɛi	i	œ	ia	3	4361,4384,5211
VOWELS	i	ɛi	i	ei	i	11	1314,1315,1316,1317,1324,1325,1326,1327,1739,6045,6497
VOWELS	i	ɛi	i	ɐ	i	14	1481,1986,2052,2714,3059,3464,3682,3755,3967,4087,4913,5330,5540,6748
VOWELS	i	ɛi	i	ɐ	e	0	
VOWELS	i	ɛi	a	ɐ	i	3	1844,2011,5059
VOWELS	i	ɛi	ia	i	i	1	5537
VOWELS	i	ɛi	ia	ɐ	i	2	4175,4760
VOWELS	i	ie	i	i	i	0	
VOWELS	i	ɛ	i	ei	i	1	5434
VOWELS	i	ɛ	e	ɐi	i	18	827,828,859,918,2218,2222,3054,4590,5132,5164,5581,5982,6284,6326,6692,6823,6828,7223
VOWELS	yɛ	yo	ia	y	ie	8	804,3136,3263,3273,3758,3822,4124,5140
VOWELS	yɛ	yo	iɔ	œ	io	0	
VOWELS	yɛ	uɔ	ŋ	y	ie	0	
VOWELS	yɛ	uɔ	ua	y	ie	4	4008,5162,5228,5260
VOWELS	yɛ	o	a	ɔ	o	2	6625,6893
VOWELS	yɛ	uo	ua	y	ie	8	2696,3091,3194,5246,5560,5565,5571,5595
VOWELS	yɛ	u	ɔ	ou	u	0	
VOWELS	yɛ	ou	ua	y	ie	2	6169,6387
VOWELS	yɛ	ie	ia	y	ie	5	2107,2119,2131,4933,5061
VOWELS	u	ɔy	a	u	iu	2	5233,7236
VOWELS	u	i	i	ɐ	i	2	3940,5174
VOWELS	u	uo	u	y	u	0	
VOWELS	u	uo	ɔ	ou	u	4	6315,6369,6422,6440
VOWELS	u	uo	ɔ	u	u	0	
VOWELS	u	øy	a	u	iu	0	
VOWELS	u	øy	u	y	u	0	
VOWELS	u	øy	u	u	iu	5	2534,2607,3345,4204,6747
VOWELS	u	øy	ɔ	y	iu	0	
VOWELS	u	øy	ɔ	u	u	5	737,5814,6008,6035,6714
VOWELS	u	øy	ɔ	u	iu	6	238,239,3499,4321,6222,6286
VOWELS	u	øy	iɔ	u	u	4	2856,2862,2878,2886
VOWELS	u	u	a	u	u	0	
VOWELS	u	u	u	ɐ	u	1	6129
VOWELS	u	u	u	eo	u	3	430,6572,6661
VOWELS	u	u	u	u	u	34	97,101,593,1304,2128,2129,2481,2486,2613,2617,2670,2844,3092,3570,3573,3624,3675,3753,3980,4935,4937,4939,6166,6233,6242,6261,6280,6344,6347,6379,6386,6437,6673,7054
VOWELS	u	u	u	ou	u	14	592,1297,1301,3518,4548,5110,5312,5454,6338,6434,6937,6985,7042,7258
VOWELS	u	u	ɔ	ɐu	eu	14	2424,2824,3104,3487,4316,4352,4369,4373,4391,4414,5078,5409,6816,6837
VOWELS	u	u	ɔ	ɐ	e	0	
VOWELS	u	u	ɔ	au	eu	6	2027,2740,3162,4336,6717,6855
VOWELS	u	u	ɔ	ɔ	u	14	486,1140,1471,1892,1963,2126,2323,2327,2331,2348,4575,7259,7260,7264
VOWELS	u	u	ɔ	u	u	59	158,478,527,615,662,663,1066,1189,1701,1840,1991,2192,2366,2459,2556,2611,2616,2829,2999,3057,3065,3075,3076,3112,3123,3133,3150,3288,3321,3521,3522,3575,3647,3668,3788,3862,3867,4068,4178,4362,4587,4671,4941,4976,5282,5310,5326,5347,5490,5514,5515,5518,5748,5805,6097,6698,6716,6992,7142
VOWELS	u	u	ɔ	ou	u	41	1146,1300,1785,1786,2510,2516,2718,3361,3362,3622,3666,3716,4136,4172,4332,4363,4589,4652,4984,4985,5082,5097,6100,6120,6197,6274,6314,6321,6342,6381,6412,6423,6518,6767,6986,7036,7052,7070,7122,7144,7163
VOWELS	u	u	iɔ	u	iu	3	4994,6101,6553
VOWELS	u	y	i	u	u	1	7238
VOWELS	u	y	u	y	u	26	302,361,407,410,413,419,425,455,590,1966,2350,2470,2604,2652,2813,3333,3364,3628,4098,4176,4208,4802,5508,5575,6126,6424
VOWELS	u	y	iɔ	u	iu	6	1046,4602,5231,5471,6517,6682
VOWELS	u	y	ɔ	u	i	0	
VOWELS	u	y	ɔ	u	u	11	2493,2765,3001,3520,3524,3593,4300,5261,5472,5488,5799
VOWELS	u	ou	u	y	u	13	73,77,325,330,428,1485,4040,4278,4309,6090,7038,7059,7151
VOWELS	u	ou	u	ɐ	u	2	1206,5273
VOWELS	u	ou	u	eo	u	5	3698,4623,4625,6030,6056
VOWELS	u	ou	u	u	u	22	1194,1902,2657,2735,3279,3283,3287,3335,3629,3814,4716,5052,5060,5063,5107,5268,5371,5411,6241,6413,6419,7050
VOWELS	u	ou	u	ou	u	0	
VOWELS	u	ou	ɔ	ou	u	23	348,518,951,1689,1898,1907,1951,1957,2888,2895,3182,3836,3872,3890,4194,4375,5200,5234,5386,5784,5997,6141,6435
VOWELS	u	ou	ɔ	u	u	81	28,230,314,412,452,565,1195,1408,1412,1783,1877,1893,1919,2043,2254,2352,2463,2467,2491,2511,2543,2606,2722,2737,2757,2766,2781,2797,2799,3276,3310,3311,3316,3319,3338,3344,3347,3363,3574,3591,3592,3617,3633,3789,3793,3798,4035,4039,4107,4116,4192,4218,4250,4261,4273,4281,4345,4385,4420,4486,4624,4988,5018,5146,5189,5202,5462,5466,5531,6037,6039,6049,6053,6055,6117,6135,6583,6712,6741,7029,7281
VOWELS	u	ou	ɔ	ɔ	u	6	1688,4270,5186,5891,6119,7133
VOWELS	u	ou	ɔ	ɔ	o	1	1685
VOWELS	u	ou	ɔ	ɐu	u	5	2492,2763,4322,4392,6674
VOWELS	y	i	i	ɐ	iu	3	3457,4139,5449
VOWELS	y	i	u	ɐ	iu	0	
VOWELS	y	ia	ã	eoi	ia	2	6324,6745
VOWELS	y	øy	i	eoi	i	3	2514,3369,6133
VOWELS	y	øy	iau	u	iu	1	2044
VOWELS	y	øy	u	y	i	11	1498,1504,2130,3691,4704,4799,5440,5785,5802,6184,6265
VOWELS	y	øy	u	eoi	i	3	7037,7043,7263
VOWELS	y	u	u	ɐ	u	0	
VOWELS	y	u	u	ɐ	iu	13	784,1483,1484,1630,3408,3588,3913,4317,4831,5220,6026,6335,6807
VOWELS	y	u	u	eo	i	0	
VOWELS	y	u	u	eo	u	1	5971
VOWELS	y	u	u	u	u	0	
VOWELS	y	y	i	y	a	1	2938
VOWELS	y	y	i	y	ɨ	2	2220,2598
VOWELS	y	y	i	y	ŋ	0	
VOWELS	y	y	i	y	iu	0	
VOWELS	y	y	i	y	o	0	
VOWELS	y	y	i	y	ie	0	
VOWELS	y	y	i	eoi	i	2	6088,6701
VOWELS	y	y	i	ei	i	1	5432
VOWELS	y	y	iu	y	i	0	
VOWELS	y	y	u	y	i	27	71,75,384,484,1835,1924,2195,2347,2460,2462,2541,2565,3207,3512,3517,4464,4706,5068,5655,5661,5859,5860,5862,5995,6697,7053,7124
VOWELS	y	y	u	y	u	0	
VOWELS	y	y	u	eoi	i	0	
VOWELS	y	y	iɔ	u	iu	18	553,1186,1188,1699,1700,2042,3278,3312,3544,3605,3902,4777,5331,5367,6181,6653,7058,7239
VOWELS	y	y	ɔ	y	i	7	2513,3572,3996,4100,4674,6080,6121
VOWELS	y	y	ɔ	eoi	i	0	
VOWELS	y	y	ɔ	u	i	1	5311
VOWELS	y	ou	ɔ	ɔ	o	1	3995
VOWELS	y	ɛi	i	eo	i	0	
VOWELS	ou	ɑu	au	ɐu	eu	14	1664,2708,3305,3677,4299,4588,4617,5109,5423,6307,6354,6700,6981,6989
VOWELS	ou	ɑu	au	ɐu	u	0	
VOWELS	ou	ɑu	ɔ	ɐu	ieu	0	
VOWELS	ou	ɛu	au	ɐu	eu	0	
VOWELS	ou	ɛu	ɔ̃	ɐu	eu	7	512,513,3747,4372,4630,5941,6252
VOWELS	ou	ɛu	ɔ	ɐu	eu	12	946,2679,3632,3737,3749,3963,3978,5071,5356,5746,5962,7006
VOWELS	ou	ɛu	ɔ	ɐu	ieu	0	
VOWELS	ou	uɔ	u	ɐu	i	0	
VOWELS	ou	ieu	iu	ɐu	iu	3	5970,6865,7233
VOWELS	ou	ieu	iu	ɐu	u	3	2159,3557,4597
VOWELS	ou	ieu	u	ɐu	u	18	337,550,692,696,700,707,1016,2035,2884,3050,3143,3187,3600,4230,4687,5119,6466,6980
VOWELS	ou	au	au	ɐu	ieu	0	
VOWELS	ou	au	u	ɐu	u	10	3811,4304,4520,4644,4887,4891,4895,4925,6400,6402
VOWELS	ou	iɛu	u	ɐu	u	8	2788,2971,3970,3983,6405,6725,6737,7173
VOWELS	ua	uɑ	ue	a	a	0	
VOWELS	ua	uɑ	a	a	a	0	
VOWELS	ua	uɑ	ua	a	a	0	
VOWELS	ua	uo	ua	y	a	0	
VOWELS	ua	uo	ua	y	ie	0	
VOWELS	ua	uo	ua	y	o	1	7057
VOWELS	ua	ua	ua	a	a	13	320,1379,1391,2328,2668,2688,2817,2865,4439,4445,4451,4917,4921
VOWELS	ua	ua	ua	a	ua	5	955,957,3211,3786,6264
VOWELS	ua	ua	ua	u	o	0	
VOWELS	ɿ	iɛ	i	i	ɨ	0	
VOWELS	ɿ	i	i	i	ɨ	5	945,2384,2385,2677,5931
VOWELS	ɿ	i	e	i	i	0	
VOWELS	ɿ	ɑi	i	ɐ	e	0	
VOWELS	ɿ	øy	i	i	ɨ	0	
VOWELS	ɿ	øy	u	i	ɨ	1	6874
VOWELS	ɿ	y	u	i	ɨ	81	120,122,128,130,136,138,255,261,267,405,438,492,601,608,758,765,772,874,1001,1005,1116,1219,1223,1416,1421,1444,1463,1713,1725,1965,1969,1973,2175,2304,2308,2312,2507,2508,2576,2582,2588,2834,2852,2866,2947,2949,2980,2986,2992,2998,3004,3008,3012,3304,3308,3411,3413,3418,3423,3426,3523,3796,3820,3900,3908,3920,3926,3949,4923,5003,5305,5309,5766,5917,5918,5919,5986,6568,6786,6887,6890
VOWELS	ɿ	ɛi	i	i	ɨ	0	
TONES	55	212	55	55	24	1	3354
TONES	55	212	31	55	55	2	545,6450
TONES	55	212	31	33	55	1	5815
TONES	55	212	31	33	31	0	
TONES	55	212	31	35	55	0	
TONES	55	32	55	35	31	0	
TONES	55	32	31	35	31	0	
TONES	55	32	51	55	24	2	6324,6745
TONES	55	32	51	55	31	0	
TONES	55	32	3ʔ	13	31	0	
TONES	55	44	55	55	24	872	6,8,11,14,16,18,20,34,47,56,58,60,62,64,66,69,73,77,81,85,89,92,93,97,101,102,104,106,108,110,112,114,123,125,131,133,142,161,162,163,165,166,167,169,170,171,174,178,183,201,206,209,211,213,215,258,264,270,280,282,285,290,294,299,304,309,310,311,325,330,337,340,357,359,361,365,380,382,385,390,391,392,396,397,400,402,404,407,413,419,420,425,448,453,457,468,472,480,482,488,490,509,515,517,519,540,542,544,546,564,568,569,628,630,632,633,634,635,640,641,642,647,648,649,659,663,689,691,692,696,700,707,777,782,784,796,804,831,832,833,835,838,839,841,844,845,847,853,854,858,862,866,870,875,918,923,930,944,945,948,954,955,957,962,991,1002,1003,1006,1016,1018,1032,1034,1036,1084,1088,1094,1098,1104,1108,1111,1134,1136,1137,1138,1143,1144,1149,1150,1181,1188,1189,1205,1206,1224,1232,1262,1269,1270,1278,1310,1330,1332,1338,1366,1367,1372,1373,1374,1375,1376,1377,1385,1396,1437,1451,1459,1461,1477,1486,1575,1576,1579,1580,1585,1588,1677,1678,1682,1690,1691,1693,1694,1708,1711,1712,1720,1723,1724,1731,1738,1745,1801,1808,1816,1824,1825,1863,1880,1908,1939,1955,1956,1961,1962,2017,2029,2035,2054,2064,2065,2068,2069,2071,2077,2079,2085,2087,2093,2094,2112,2114,2124,2136,2137,2142,2148,2154,2168,2172,2176,2204,2215,2218,2222,2245,2247,2253,2310,2345,2346,2374,2375,2381,2384,2385,2387,2393,2404,2412,2414,2432,2435,2436,2439,2442,2481,2486,2493,2508,2516,2525,2528,2529,2537,2549,2557,2561,2566,2570,2574,2580,2583,2586,2594,2613,2617,2621,2622,2628,2629,2630,2637,2642,2645,2647,2650,2665,2670,2677,2685,2692,2720,2730,2773,2794,2802,2810,2826,2833,2837,2838,2839,2844,2852,2857,2861,2863,2870,2885,2898,2919,2943,2945,2956,2986,2992,2998,3001,3007,3012,3021,3022,3023,3025,3027,3028,3029,3031,3033,3034,3035,3037,3050,3054,3060,3068,3080,3082,3086,3136,3149,3150,3208,3236,3263,3273,3288,3293,3294,3299,3313,3314,3320,3323,3327,3334,3350,3388,3424,3434,3452,3453,3457,3489,3497,3501,3502,3509,3521,3523,3528,3535,3543,3560,3564,3566,3590,3597,3599,3604,3605,3624,3647,3656,3665,3668,3670,3675,3686,3715,3724,3728,3733,3756,3758,3759,3773,3775,3777,3781,3792,3795,3822,3828,3837,3839,3840,3841,3843,3845,3847,3862,3864,3867,3880,3885,3887,3888,3889,3891,3893,3895,3900,3903,3906,3909,3923,3927,3931,3971,3986,3988,3990,3991,3997,4003,4010,4047,4058,4061,4080,4081,4082,4104,4124,4128,4137,4139,4145,4146,4161,4165,4169,4181,4193,4205,4211,4217,4226,4230,4234,4236,4254,4278,4294,4308,4309,4310,4312,4314,4327,4338,4342,4359,4422,4428,4434,4438,4457,4458,4459,4460,4461,4462,4480,4482,4488,4490,4492,4494,4498,4500,4549,4550,4551,4560,4582,4602,4607,4608,4627,4656,4658,4659,4661,4676,4678,4682,4687,4688,4690,4692,4693,4697,4708,4720,4726,4731,4737,4741,4743,4748,4769,4771,4782,4792,4794,4798,4804,4806,4820,4822,4825,4826,4839,4842,4850,4863,4864,4866,4871,4872,4874,4879,4880,4882,4884,4886,4888,4890,4892,4894,4896,4898,4903,4909,4915,4932,4935,4939,4947,4948,4994,5003,5006,5008,5013,5042,5048,5055,5089,5112,5114,5119,5120,5122,5127,5130,5140,5159,5164,5166,5181,5187,5191,5193,5195,5197,5214,5216,5217,5220,5221,5231,5232,5241,5249,5258,5261,5266,5276,5277,5278,5323,5328,5333,5338,5343,5348,5351,5352,5353,5358,5378,5381,5382,5419,5424,5447,5448,5449,5472,5476,5501,5503,5504,5514,5515,5521,5522,5524,5529,5530,5536,5542,5550,5556,5562,5566,5568,5572,5580,5583,5587,5588,5591,5618,5628,5634,5653,5667,5673,5676,5679,5681,5695,5719,5766,5799,5801,5809,5817,5823,5825,5833,5839,5841,5849,5865,5867,5885,5887,5889,5895,5921,5931,5939,5942,5944,5950,5974,5984,5986,5992,5994,6010,6012,6025,6026,6048,6097,6101,6111,6123,6165,6169,6176,6179,6205,6210,6220,6251,6253,6255,6259,6260,6268,6269,6270,6271,6273,6281,6285,6287,6289,6291,6294,6300,6303,6308,6316,6326,6327,6334,6336,6369,6372,6380,6387,6431,6457,6466,6469,6471,6473,6475,6481,6520,6529,6538,6553,6558,6574,6576,6581,6585,6586,6587,6589,6591,6593,6596,6598,6601,6603,6604,6607,6608,6611,6613,6615,6617,6618,6619,6620,6622,6629,6633,6636,6638,6639,6661,6673,6677,6693,6730,6738,6751,6752,6753,6759,6775,6777,6784,6785,6787,6872,6876,6881,6884,6886,6946,6970,6998,6999,7006,7016,7020,7025,7038,7041,7057,7059,7069,7074,7080,7082,7093,7106,7109,7115,7151,7179,7186,7189,7207,7210,7214,7234,7267,7290,7294
TONES	55	44	55	55	11	16	261,267,2507,2576,2582,2588,2980,3004,3008,3796,3820,3908,3920,3926,3949,6568
TONES	55	44	55	55	31	0	
TONES	55	44	55	55	55	28	2062,2099,2577,2624,2769,3228,3260,3383,3506,4144,4219,4255,4301,4931,4981,5046,5091,5096,5248,5468,5987,6642,6793,7075,7162,7178,7184,7213
TONES	55	44	55	33	24	9	3039,3415,4811,4815,4819,4860,5243,5624,6168
TONES	55	44	55	21	11	10	952,1110,2053,2238,2242,2955,3306,4508,4781,6912
TONES	55	44	55	35	24	10	1827,2589,3053,3658,3702,5689,5697,6403,6867,7231
TONES	55	44	24	21	24	2	6181,7058
TONES	55	44	31	55	24	49	120,122,128,130,136,138,405,438,492,601,608,758,765,772,874,1001,1005,1116,1219,1223,1416,1421,1444,1463,1713,1725,2175,2304,2308,2312,2834,2866,2947,2949,3304,3308,3411,3413,3418,3423,3426,5305,5309,5917,5918,5919,6786,6887,6890
TONES	55	44	31	55	55	2	5836,6521
TONES	55	44	51	55	24	3	83,87,469
TONES	55	ʔ5	55	55	11	2	4238,4578
TONES	55	ʔ5	5ʔ	33	5	0	
TONES	55	53	24	21	11	5	563,567,3601,3602,3797
TONES	55	53	24	21	24	0	
TONES	55	53	55	55	24	0	
TONES	55	53	55	21	24	1	850
TONES	55	242	33	33	55	3	5459,6487,7099
TONES	55	242	33	22	55	0	
TONES	55	ʔ23	55	55	2	1	2044
TONES	55	ʔ23	3ʔ	55	55	0	
TONES	55	ʔ23	3ʔ	55	2	18	426,790,1844,2011,2043,2491,3591,3633,3698,4202,4417,4623,4625,5059,5273,5540,6824,7157
TONES	55	ʔ23	3ʔ	33	2	0	
TONES	55	ʔ23	3ʔ	22	2	5	737,940,4096,5851,6008
TONES	214	212	55	33	55	0	
TONES	214	212	31	33	2	1	3680
TONES	214	212	31	35	31	6	3576,4997,5023,5085,5143,5999
TONES	214	212	51	35	31	0	
TONES	214	32	33	13	24	63	352,354,574,575,576,577,578,715,717,718,719,721,723,724,725,727,729,730,731,740,742,743,744,745,746,747,749,751,753,755,814,815,816,817,970,972,1069,1070,1073,1074,1077,1078,1264,1266,1272,1274,1280,1282,1286,1291,1296,1355,1359,2546,2547,3939,3941,3943,3966,4062,4064,5897,5899
TONES	214	32	33	13	11	0	
TONES	214	32	55	35	24	0	
TONES	214	32	55	35	31	9	1304,2128,2129,3980,4937,6347,6379,6386,6437
TONES	214	32	31	33	55	0	
TONES	214	32	31	33	31	1	5318
TONES	214	32	31	35	31	18	302,410,455,590,1966,2350,2470,2604,2652,2813,3333,3364,3569,3571,4208,4802,5508,6424
TONES	214	32	51	33	31	6	2425,3045,4415,4536,6043,6213
TONES	214	32	51	55	31	0	
TONES	214	32	51	13	24	114	147,295,296,370,386,456,514,534,675,678,827,828,868,1260,1293,1294,1295,1297,1299,1455,1730,1832,1964,2082,2248,2258,2262,2280,2281,2462,2533,2541,2567,2612,2615,2649,2967,3067,3098,3101,3189,3197,3244,3336,3342,3348,3467,3598,3626,3643,3653,3708,3875,4045,4315,4376,4535,4590,4648,4660,4727,4733,4938,4954,4979,5045,5064,5068,5077,5209,5312,5432,5544,5603,5674,5886,5906,5995,6041,6064,6151,6195,6330,6338,6384,6407,6434,6546,6556,6557,6570,6676,6692,6744,6750,6811,6828,6898,6899,6906,6907,6914,6915,6922,6923,6985,7042,7045,7052,7053,7122,7124,7199,7258
TONES	214	32	51	13	11	3	5609,5614,5619
TONES	214	32	51	13	31	56	71,75,324,384,484,506,588,592,1075,1237,1301,1598,1924,2027,2195,2347,2424,2460,2565,2740,2824,2963,3104,3162,3207,3441,3449,3487,3518,3902,4153,4316,4336,4352,4369,4373,4391,4414,4464,4548,5078,5110,5409,5454,5655,5661,5927,5955,6190,6697,6717,6816,6837,6855,6937,7239
TONES	214	32	51	22	31	3	3573,5222,7054
TONES	214	32	51	35	24	16	661,667,1128,1132,1393,1418,1423,1491,1511,1523,1872,1873,1878,1879,2496,6833
TONES	214	32	51	35	31	366	124,148,149,151,188,189,195,196,202,203,341,408,478,486,505,512,513,527,605,616,693,822,823,824,1007,1012,1133,1139,1140,1142,1145,1148,1261,1289,1290,1303,1305,1320,1368,1470,1471,1476,1589,1590,1592,1594,1595,1596,1601,1602,1607,1608,1629,1633,1637,1638,1732,1785,1786,1787,1840,1841,1843,1852,1858,1864,1892,1930,1952,1963,1965,1969,1973,1991,2081,2091,2097,2126,2192,2251,2301,2323,2327,2331,2348,2422,2459,2473,2475,2495,2510,2556,2603,2633,2641,2659,2660,2732,2775,2793,2795,2801,2803,2809,2811,2842,2884,2892,2893,2894,2899,2900,2901,2903,2913,2914,2915,2918,2922,2923,2926,2936,2940,2944,2948,2962,2997,3006,3010,3011,3016,3092,3094,3095,3105,3108,3117,3120,3128,3129,3132,3133,3142,3143,3187,3193,3211,3227,3232,3237,3240,3242,3247,3286,3361,3362,3382,3525,3583,3585,3600,3623,3625,3716,3746,3747,3786,3811,3813,3817,3874,3957,4018,4073,4098,4113,4130,4136,4155,4172,4176,4178,4291,4292,4304,4306,4332,4333,4335,4337,4341,4355,4362,4363,4367,4370,4372,4409,4412,4423,4429,4435,4497,4509,4520,4521,4543,4555,4556,4575,4577,4587,4589,4603,4605,4609,4611,4615,4629,4630,4632,4634,4644,4646,4650,4671,4714,4885,4887,4889,4891,4893,4895,4897,4923,4925,4970,4984,4985,5027,5075,5125,5170,5225,5311,5365,5455,5463,5467,5499,5505,5510,5511,5517,5523,5600,5656,5678,5688,5698,5708,5718,5728,5826,5828,5875,5922,5941,5953,6088,6100,6115,6116,6120,6126,6145,6156,6166,6197,6201,6233,6242,6244,6245,6252,6261,6264,6274,6280,6295,6314,6329,6342,6344,6381,6385,6393,6400,6402,6404,6412,6422,6423,6440,6441,6517,6518,6534,6539,6578,6609,6612,6644,6681,6698,6701,6705,6719,6726,6727,6735,6736,6765,6767,6768,6770,6773,6774,6783,6792,6846,6847,6853,6854,6885,6942,6957,6959,6965,6967,6973,6975,6976,6977,6980,6986,7019,7036,7070,7123,7125,7129,7130,7142,7143,7144,7163,7166,7177,7200,7201,7259,7260,7262,7264,7268
TONES	214	32	3ʔ	13	31	195	52,53,54,119,121,127,129,135,137,319,323,363,369,373,485,539,541,756,757,759,762,763,764,766,769,771,773,776,792,793,973,984,986,987,988,990,992,1057,1061,1065,1113,1121,1152,1154,1155,1156,1158,1160,1161,1162,1164,1166,1167,1168,1519,1530,1531,1534,1535,1540,1704,1710,1716,1722,1834,1842,1850,2249,2349,2353,2357,2694,2695,2724,2726,2728,2754,2755,2780,2782,2832,2841,2843,2845,2847,2849,2850,2851,2864,2928,2929,2930,2931,2932,2933,3100,3253,3259,3356,3357,3358,3359,3360,3432,3433,3435,3437,3492,3494,3559,3562,3581,3636,3802,3810,3826,3834,3842,3848,3849,3851,3897,3899,4017,4020,4103,4177,4183,4189,4195,4201,4275,4421,4427,4433,4446,4448,4449,4450,4696,4698,4699,4700,4701,4702,4774,4823,4824,4900,4902,4904,4906,4908,4910,4912,4914,4916,4918,4919,4920,5101,5102,5103,5104,5148,5150,5383,5384,5629,5630,5633,5635,5638,5639,5640,5643,5666,5668,5741,5742,5743,5901,5903,6505,6507,6509,6511,6512,6513,6547,6549,6551,6597,6599,6870
TONES	214	44	55	55	24	0	
TONES	214	ʔ5	5ʔ	22	2	0	
TONES	214	ʔ5	3ʔ	55	2	0	
TONES	214	53	24	21	11	2	2225,4152
TONES	214	242	33	22	55	0	
TONES	214	ʔ23	31	33	2	1	6683
TONES	214	ʔ23	51	35	31	3	706,712,713
TONES	214	ʔ23	51	35	2	0	
TONES	214	ʔ23	3ʔ	55	2	22	28,1877,2163,2722,3276,3310,3316,3319,3592,3617,3789,3793,3798,4035,4039,4107,4116,5330,6037,6039,6053,6055
TONES	214	ʔ23	3ʔ	33	2	8	229,2492,2763,4322,4392,5928,6674,6856
